date,open_price,high_price,low_price,close_price,volume,company_id
2024-10-17,421.516,421.656,414.76,415.888,14849668.311325,2
2024-10-18,416.307,418.812,415.429,417.325,17179635.750605,2
2024-10-21,415.289,418.123,412.924,417.943,14234550.526608,2
2024-10-22,417.654,429.719,417.205,426.656,25533203.182255,2
2024-10-23,429.994,430.219,421.686,423.752,19693719.989216,2
2024-10-24,424.475,425.127,421.556,423.882,13608816.534517,2
2024-10-25,425.907,431.656,425.713,427.295,16932889.840775,2
2024-10-28,430.793,431.077,425.448,425.738,14912233.29372,2
2024-10-29,427.145,432.305,424.95,431.087,17679397.094527,2
2024-10-30,436.561,437.624,431.237,431.666,29808696.083629,2
2024-10-31,414.53,415.329,405.488,405.538,54079011.469012,2
2024-11-01,408.193,414.67,406.686,409.55,24278942.619502,2
