REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/03/15 04:50:00,5674.44,43.04,TRADE
QLD1,2026/03/15 04:55:00,5707.06,49.90,TRADE
QLD1,2026/03/15 05:00:00,5688.06,49.73,TRADE
QLD1,2026/03/15 05:05:00,5718.85,48.22,TRADE
QLD1,2026/03/15 05:10:00,5650.7,48.22,TRADE
QLD1,2026/03/15 05:15:00,5678.58,49.72,TRADE
QLD1,2026/03/15 05:20:00,5689.02,48.22,TRADE
QLD1,2026/03/15 05:25:00,5688.77,48.14,TRADE
QLD1,2026/03/15 05:30:00,5751.57,48.22,TRADE
QLD1,2026/03/15 05:35:00,5689.56,44.46,TRADE
QLD1,2026/03/15 05:40:00,5777.22,50.05,TRADE
QLD1,2026/03/15 05:45:00,5738.04,44.50,TRADE
QLD1,2026/03/15 05:50:00,5704.22,48.22,TRADE
QLD1,2026/03/15 05:55:00,5721.85,50.02,TRADE
QLD1,2026/03/15 06:00:00,5738.54,49.33,TRADE
QLD1,2026/03/15 06:05:00,5711.78,50.53,TRADE
QLD1,2026/03/15 06:10:00,5715.22,50.92,TRADE
QLD1,2026/03/15 06:15:00,5704.95,50.15,TRADE
QLD1,2026/03/15 06:20:00,5640.85,49.13,TRADE
QLD1,2026/03/15 06:25:00,5673.5,48.78,TRADE
QLD1,2026/03/15 06:30:00,5647.33,42.81,TRADE
QLD1,2026/03/15 06:35:00,5631.68,43.08,TRADE
QLD1,2026/03/15 06:40:00,5708.5,34.87,TRADE
QLD1,2026/03/15 06:45:00,5649.65,-4.91,TRADE
QLD1,2026/03/15 06:50:00,5657.89,31.84,TRADE
QLD1,2026/03/15 06:55:00,5618.34,3.06,TRADE
QLD1,2026/03/15 07:00:00,5535.71,-4.91,TRADE
QLD1,2026/03/15 07:05:00,5588.15,0,TRADE
QLD1,2026/03/15 07:10:00,5512.73,-1,TRADE
QLD1,2026/03/15 07:15:00,5519.32,-3.71,TRADE
QLD1,2026/03/15 07:20:00,5541.32,-3.99,TRADE
QLD1,2026/03/15 07:25:00,5565.11,-3.99,TRADE
QLD1,2026/03/15 07:30:00,5582.34,-4.03,TRADE
QLD1,2026/03/15 07:35:00,5553.16,-4.06,TRADE
QLD1,2026/03/15 07:40:00,5534.22,-4.49,TRADE
QLD1,2026/03/15 07:45:00,5540.22,-4.91,TRADE
QLD1,2026/03/15 07:50:00,5466.17,-5.31,TRADE
QLD1,2026/03/15 07:55:00,5409.08,-5.49,TRADE
QLD1,2026/03/15 08:00:00,5391.23,-6,TRADE
QLD1,2026/03/15 08:05:00,5377.38,-5.03,TRADE
QLD1,2026/03/15 08:10:00,5406.82,-4.91,TRADE
QLD1,2026/03/15 08:15:00,5418.52,-4.86,TRADE
QLD1,2026/03/15 08:20:00,5351.73,-4.17,TRADE
QLD1,2026/03/15 08:25:00,5321.22,-4.45,TRADE
QLD1,2026/03/15 08:30:00,5279.07,-4.91,TRADE
QLD1,2026/03/15 08:35:00,5267.51,-3.99,TRADE
QLD1,2026/03/15 08:40:00,5267.11,-3.99,TRADE
QLD1,2026/03/15 08:45:00,5187.77,-3.99,TRADE
QLD1,2026/03/15 08:50:00,5172.09,-4.35,TRADE
QLD1,2026/03/15 08:55:00,5031.87,-4.17,TRADE
QLD1,2026/03/15 09:00:00,5138.44,-4.17,TRADE
QLD1,2026/03/15 09:05:00,5044.1,-3.99,TRADE
QLD1,2026/03/15 09:10:00,5036.32,-3.99,TRADE
QLD1,2026/03/15 09:15:00,4977.54,-4.91,TRADE
QLD1,2026/03/15 09:20:00,4967.25,-4.91,TRADE
QLD1,2026/03/15 09:25:00,4888.59,-4.91,TRADE
QLD1,2026/03/15 09:30:00,4853.12,-8.80,TRADE
QLD1,2026/03/15 09:35:00,4815.9,-7.43,TRADE
QLD1,2026/03/15 09:40:00,4769.51,-6.38,TRADE
QLD1,2026/03/15 09:45:00,4688.58,-9.85,TRADE
QLD1,2026/03/15 09:50:00,4717.59,-9.73,TRADE
QLD1,2026/03/15 09:55:00,4645.06,-9.73,TRADE
QLD1,2026/03/15 10:00:00,4605.06,-9.93,TRADE
QLD1,2026/03/15 10:05:00,4566.77,-8.80,TRADE
QLD1,2026/03/15 10:10:00,4542.28,-8.80,TRADE
QLD1,2026/03/15 10:15:00,4555.42,-7.65,TRADE
QLD1,2026/03/15 10:20:00,4558.28,-6.55,TRADE
QLD1,2026/03/15 10:25:00,4617.9,-7.50,TRADE
QLD1,2026/03/15 10:30:00,4636.54,-8.80,TRADE
QLD1,2026/03/15 10:35:00,4739.64,-8.80,TRADE
QLD1,2026/03/15 10:40:00,4739.24,-8.80,TRADE
QLD1,2026/03/15 10:45:00,4771.59,-9.73,TRADE
QLD1,2026/03/15 10:50:00,4824.15,-8.80,TRADE
QLD1,2026/03/15 10:55:00,4968.78,-8.14,TRADE
QLD1,2026/03/15 11:00:00,4976.33,-7.44,TRADE
QLD1,2026/03/15 11:05:00,4943.54,-8.80,TRADE
QLD1,2026/03/15 11:10:00,5007.76,-8.80,TRADE
QLD1,2026/03/15 11:15:00,4992.21,-6.35,TRADE
QLD1,2026/03/15 11:20:00,4824.6,-8.17,TRADE
QLD1,2026/03/15 11:25:00,4836.4,-9.85,TRADE
QLD1,2026/03/15 11:30:00,4728.77,-10.01,TRADE
QLD1,2026/03/15 11:35:00,4758.01,-6.73,TRADE
QLD1,2026/03/15 11:40:00,4872.84,-7.32,TRADE
QLD1,2026/03/15 11:45:00,4860.16,-8.80,TRADE
QLD1,2026/03/15 11:50:00,4865.92,-8.80,TRADE
QLD1,2026/03/15 11:55:00,4993.02,-8.80,TRADE
QLD1,2026/03/15 12:00:00,4978.28,-8.80,TRADE
QLD1,2026/03/15 12:05:00,5008.78,-7.25,TRADE
QLD1,2026/03/15 12:10:00,5075.23,-7.21,TRADE
QLD1,2026/03/15 12:15:00,5085.66,-8.80,TRADE
QLD1,2026/03/15 12:20:00,5088.41,-9.73,TRADE
QLD1,2026/03/15 12:25:00,5052.89,-9.73,TRADE
QLD1,2026/03/15 12:30:00,5079.26,-9.73,TRADE
QLD1,2026/03/15 12:35:00,5008.48,-9.85,TRADE
QLD1,2026/03/15 12:40:00,4996.56,-9.85,TRADE
QLD1,2026/03/15 12:45:00,5030.83,-7.04,TRADE
QLD1,2026/03/15 12:50:00,4983.26,-12.79,TRADE
QLD1,2026/03/15 12:55:00,4914.52,-11.97,TRADE
QLD1,2026/03/15 13:00:00,4850.71,-12.86,TRADE
QLD1,2026/03/15 13:05:00,4818.35,-11.73,TRADE
QLD1,2026/03/15 13:10:00,4851.21,-10.86,TRADE
QLD1,2026/03/15 13:15:00,4858.52,-10.60,TRADE
QLD1,2026/03/15 13:20:00,4895.36,-10.01,TRADE
QLD1,2026/03/15 13:25:00,4874.05,-8.80,TRADE
QLD1,2026/03/15 13:30:00,4905.5,-7.16,TRADE
QLD1,2026/03/15 13:35:00,4883.59,-6.71,TRADE
QLD1,2026/03/15 13:40:00,4877.19,-6.76,TRADE
QLD1,2026/03/15 13:45:00,4853.72,-5.50,TRADE
QLD1,2026/03/15 13:50:00,4845.83,-7.12,TRADE
QLD1,2026/03/15 13:55:00,4895.89,-6.25,TRADE
QLD1,2026/03/15 14:00:00,4914,-5.83,TRADE
QLD1,2026/03/15 14:05:00,4913.6,-8.80,TRADE
QLD1,2026/03/15 14:10:00,4955.88,-6.25,TRADE
QLD1,2026/03/15 14:15:00,5026.67,-5.17,TRADE
QLD1,2026/03/15 14:20:00,5064.4,-7.23,TRADE
QLD1,2026/03/15 14:25:00,5157.74,-5.49,TRADE
QLD1,2026/03/15 14:30:00,5136.24,-4.91,TRADE
QLD1,2026/03/15 14:35:00,5181.59,-3.50,TRADE
QLD1,2026/03/15 14:40:00,5240.62,-3,TRADE
QLD1,2026/03/15 14:45:00,5267.69,-3.16,TRADE
QLD1,2026/03/15 14:50:00,5412.58,-3.44,TRADE
QLD1,2026/03/15 14:55:00,5512.04,71.69,TRADE
QLD1,2026/03/15 15:00:00,5397.5,0.51,TRADE
QLD1,2026/03/15 15:05:00,5527.53,24.99,TRADE
QLD1,2026/03/15 15:10:00,5561.52,-3.28,TRADE
QLD1,2026/03/15 15:15:00,5746.52,24.99,TRADE
QLD1,2026/03/15 15:20:00,5786.29,70.50,TRADE
QLD1,2026/03/15 15:25:00,5834.61,70.50,TRADE
QLD1,2026/03/15 15:30:00,5931.1,24.99,TRADE
QLD1,2026/03/15 15:35:00,5919.54,0,TRADE
QLD1,2026/03/15 15:40:00,5927.36,58.16,TRADE
QLD1,2026/03/15 15:45:00,6011.85,50.87,TRADE
QLD1,2026/03/15 15:50:00,6009.39,40.24,TRADE
QLD1,2026/03/15 15:55:00,6118.33,77.66,TRADE
QLD1,2026/03/15 16:00:00,6223.17,85.46,TRADE
QLD1,2026/03/15 16:05:00,6276.44,66.40,TRADE
QLD1,2026/03/15 16:10:00,6400.85,67.37,TRADE
QLD1,2026/03/15 16:15:00,6478.69,53.54,TRADE
QLD1,2026/03/15 16:20:00,6628.93,36.09,TRADE
QLD1,2026/03/15 16:25:00,6730.47,53.54,TRADE
QLD1,2026/03/15 16:30:00,6797.95,63.52,TRADE
QLD1,2026/03/15 16:35:00,6962.45,58.89,TRADE
QLD1,2026/03/15 16:40:00,7008.59,56.44,TRADE
QLD1,2026/03/15 16:45:00,7071.3,54.71,TRADE
QLD1,2026/03/15 16:50:00,7050.58,62.80,TRADE
QLD1,2026/03/15 16:55:00,7061.49,58.25,TRADE
QLD1,2026/03/15 17:00:00,7165.33,79.13,TRADE
QLD1,2026/03/15 17:05:00,7172.86,77.53,TRADE
QLD1,2026/03/15 17:10:00,7209.56,79.11,TRADE
QLD1,2026/03/15 17:15:00,7298.62,77.90,TRADE
QLD1,2026/03/15 17:20:00,7313.09,87.73,TRADE
QLD1,2026/03/15 17:25:00,7409.78,82.30,TRADE
QLD1,2026/03/15 17:30:00,7437.09,80.98,TRADE
QLD1,2026/03/15 17:35:00,7529.23,74.71,TRADE
QLD1,2026/03/15 17:40:00,7584.05,77.90,TRADE
QLD1,2026/03/15 17:45:00,7616.01,85.83,TRADE
QLD1,2026/03/15 17:50:00,7603.49,86.73,TRADE
QLD1,2026/03/15 17:55:00,7712,94.34,TRADE
QLD1,2026/03/15 18:00:00,7623.66,92.72,TRADE
QLD1,2026/03/15 18:05:00,7658.27,89.85,TRADE
QLD1,2026/03/15 18:10:00,7667.99,86.10,TRADE
QLD1,2026/03/15 18:15:00,7638.97,85.86,TRADE
QLD1,2026/03/15 18:20:00,7669.74,84.73,TRADE
QLD1,2026/03/15 18:25:00,7698.44,77.90,TRADE
QLD1,2026/03/15 18:30:00,7762.13,82.30,TRADE
QLD1,2026/03/15 18:35:00,7727.99,84.73,TRADE
QLD1,2026/03/15 18:40:00,7734.19,83.86,TRADE
QLD1,2026/03/15 18:45:00,7673.01,79.19,TRADE
QLD1,2026/03/15 18:50:00,7664.47,81.21,TRADE
QLD1,2026/03/15 18:55:00,7650.84,79.99,TRADE
QLD1,2026/03/15 19:00:00,7643.84,80.98,TRADE
QLD1,2026/03/15 19:05:00,7664.04,86.08,TRADE
QLD1,2026/03/15 19:10:00,7544.09,79.99,TRADE
QLD1,2026/03/15 19:15:00,7610.35,85.98,TRADE
QLD1,2026/03/15 19:20:00,7514.14,77.95,TRADE
QLD1,2026/03/15 19:25:00,7504.07,77.95,TRADE
QLD1,2026/03/15 19:30:00,7474.57,77.90,TRADE
QLD1,2026/03/15 19:35:00,7505.61,88.33,TRADE
QLD1,2026/03/15 19:40:00,7425.96,78.01,TRADE
QLD1,2026/03/15 19:45:00,7384.76,77.95,TRADE
QLD1,2026/03/15 19:50:00,7340.45,78.38,TRADE
QLD1,2026/03/15 19:55:00,7358.92,78.36,TRADE
QLD1,2026/03/15 20:00:00,7267.65,77.95,TRADE
QLD1,2026/03/15 20:05:00,7260.32,84.73,TRADE
QLD1,2026/03/15 20:10:00,7178.06,77.95,TRADE
QLD1,2026/03/15 20:15:00,7212.05,79.66,TRADE
QLD1,2026/03/15 20:20:00,7130.1,77.95,TRADE
QLD1,2026/03/15 20:25:00,7202.88,79.64,TRADE
QLD1,2026/03/15 20:30:00,7185.59,82.61,TRADE
QLD1,2026/03/15 20:35:00,7103.96,80.99,TRADE
QLD1,2026/03/15 20:40:00,7209.78,82.58,TRADE
QLD1,2026/03/15 20:45:00,7228.95,83.10,TRADE
QLD1,2026/03/15 20:50:00,7153.52,82.49,TRADE
QLD1,2026/03/15 20:55:00,7216.66,83.58,TRADE
QLD1,2026/03/15 21:00:00,7192.97,82.51,TRADE
QLD1,2026/03/15 21:05:00,7107.9,77.95,TRADE
QLD1,2026/03/15 21:10:00,7126.95,81.88,TRADE
QLD1,2026/03/15 21:15:00,7187.33,82.50,TRADE
QLD1,2026/03/15 21:20:00,7048.18,78.90,TRADE
QLD1,2026/03/15 21:25:00,7104.27,80.37,TRADE
QLD1,2026/03/15 21:30:00,7052.71,77.95,TRADE
QLD1,2026/03/15 21:35:00,6933.9,77.53,TRADE
QLD1,2026/03/15 21:40:00,6930.24,77.95,TRADE
QLD1,2026/03/15 21:45:00,6912.38,77.95,TRADE
QLD1,2026/03/15 21:50:00,6843.13,77.73,TRADE
QLD1,2026/03/15 21:55:00,6864.97,73.24,TRADE
QLD1,2026/03/15 22:00:00,6781.08,69.96,TRADE
QLD1,2026/03/15 22:05:00,6745.08,80.35,TRADE
QLD1,2026/03/15 22:10:00,6694.38,80.81,TRADE
QLD1,2026/03/15 22:15:00,6631.54,80.23,TRADE
QLD1,2026/03/15 22:20:00,6600.91,81.68,TRADE
QLD1,2026/03/15 22:25:00,6542.19,82.09,TRADE
QLD1,2026/03/15 22:30:00,6523.63,97.57,TRADE
QLD1,2026/03/15 22:35:00,6477.74,92.73,TRADE
QLD1,2026/03/15 22:40:00,6399.9,77.73,TRADE
QLD1,2026/03/15 22:45:00,6401.28,77.73,TRADE
QLD1,2026/03/15 22:50:00,6454.98,92.59,TRADE
QLD1,2026/03/15 22:55:00,6364.88,77.73,TRADE
QLD1,2026/03/15 23:00:00,6341.95,72.75,TRADE
QLD1,2026/03/15 23:05:00,6333.05,77.73,TRADE
QLD1,2026/03/15 23:10:00,6324.69,92.75,TRADE
QLD1,2026/03/15 23:15:00,6319.44,77.73,TRADE
QLD1,2026/03/15 23:20:00,6287.48,77.73,TRADE
QLD1,2026/03/15 23:25:00,6259.73,77.73,TRADE
QLD1,2026/03/15 23:30:00,6168.84,72.75,TRADE
QLD1,2026/03/15 23:35:00,6247.86,77.98,TRADE
QLD1,2026/03/15 23:40:00,6183.45,75.56,TRADE
QLD1,2026/03/15 23:45:00,6190.97,74.96,TRADE
QLD1,2026/03/15 23:50:00,6186.8,75.41,TRADE
QLD1,2026/03/15 23:55:00,6105.42,74.41,TRADE
QLD1,2026/03/16 00:00:00,6091.48,64.73,TRADE
QLD1,2026/03/16 00:05:00,6028.02,77.53,TRADE
QLD1,2026/03/16 00:10:00,6068.24,72.75,TRADE
QLD1,2026/03/16 00:15:00,5976.49,72.75,TRADE
QLD1,2026/03/16 00:20:00,5973.54,72.75,TRADE
QLD1,2026/03/16 00:25:00,5950.7,72.46,TRADE
QLD1,2026/03/16 00:30:00,5900.8,64.73,TRADE
QLD1,2026/03/16 00:35:00,5902.89,71.77,TRADE
QLD1,2026/03/16 00:40:00,5948.15,72.75,TRADE
QLD1,2026/03/16 00:45:00,5956.42,64.50,TRADE
QLD1,2026/03/16 00:50:00,5914.31,64.50,TRADE
QLD1,2026/03/16 00:55:00,5877.71,61.47,TRADE
QLD1,2026/03/16 01:00:00,5848.3,61.68,TRADE
QLD1,2026/03/16 01:05:00,5823.18,70.78,TRADE
QLD1,2026/03/16 01:10:00,5931.79,71.32,TRADE
QLD1,2026/03/16 01:15:00,5898.74,61.74,TRADE
QLD1,2026/03/16 01:20:00,5821.65,60.30,TRADE
QLD1,2026/03/16 01:25:00,5806.59,60.70,TRADE
QLD1,2026/03/16 01:30:00,5793.5,60.37,TRADE
QLD1,2026/03/16 01:35:00,5765.29,60.45,TRADE
QLD1,2026/03/16 01:40:00,5749.46,60.70,TRADE
QLD1,2026/03/16 01:45:00,5757.5,61.32,TRADE
QLD1,2026/03/16 01:50:00,5774.68,64.50,TRADE
QLD1,2026/03/16 01:55:00,5749.01,64.50,TRADE
QLD1,2026/03/16 02:00:00,5765.81,64.73,TRADE
QLD1,2026/03/16 02:05:00,5696.19,70.10,TRADE
QLD1,2026/03/16 02:10:00,5704.69,70.13,TRADE
QLD1,2026/03/16 02:15:00,5758.78,63.83,TRADE
QLD1,2026/03/16 02:20:00,5742.13,63.83,TRADE
QLD1,2026/03/16 02:25:00,5665.8,63.83,TRADE
QLD1,2026/03/16 02:30:00,5728.16,62.04,TRADE
QLD1,2026/03/16 02:35:00,5680.12,63.83,TRADE
QLD1,2026/03/16 02:40:00,5706.44,63.83,TRADE
QLD1,2026/03/16 02:45:00,5741.58,63.83,TRADE
QLD1,2026/03/16 02:50:00,5724.64,63.83,TRADE
QLD1,2026/03/16 02:55:00,5714.64,63.83,TRADE
QLD1,2026/03/16 03:00:00,5700.54,63.83,TRADE
QLD1,2026/03/16 03:05:00,5729.86,63.83,TRADE
QLD1,2026/03/16 03:10:00,5725.16,60.65,TRADE
QLD1,2026/03/16 03:15:00,5670.06,60.21,TRADE
QLD1,2026/03/16 03:20:00,5684.97,61,TRADE
QLD1,2026/03/16 03:25:00,5729.9,63.83,TRADE
QLD1,2026/03/16 03:30:00,5668.44,61.31,TRADE
QLD1,2026/03/16 03:35:00,5682.87,63.83,TRADE
QLD1,2026/03/16 03:40:00,5638.4,63.83,TRADE
QLD1,2026/03/16 03:45:00,5733.56,63.83,TRADE
QLD1,2026/03/16 03:50:00,5717.38,63.83,TRADE
QLD1,2026/03/16 03:55:00,5697.52,71.90,TRADE
QLD1,2026/03/16 04:00:00,5727.52,70.57,TRADE
QLD1,2026/03/16 04:05:00,5779,71.06,TRADE
QLD1,2026/03/16 04:10:00,5763.45,79.99,TRADE
QLD1,2026/03/16 04:15:00,5821.84,96.45,TRADE
QLD1,2026/03/16 04:20:00,5740.49,70.18,TRADE
QLD1,2026/03/16 04:25:00,5806.46,71.69,TRADE
QLD1,2026/03/16 04:30:00,5812.74,72.75,TRADE
QLD1,2026/03/16 04:35:00,5804.38,71.21,TRADE
QLD1,2026/03/16 04:40:00,5841.84,72.73,TRADE
QLD1,2026/03/16 04:45:00,5858.28,72.69,TRADE
QLD1,2026/03/16 04:50:00,5840.98,71.40,TRADE
QLD1,2026/03/16 04:55:00,5978.73,72.75,TRADE
QLD1,2026/03/16 05:00:00,5964.37,72.75,TRADE
QLD1,2026/03/16 05:05:00,6007.73,77.53,TRADE
QLD1,2026/03/16 05:10:00,6037.06,79.99,TRADE
QLD1,2026/03/16 05:15:00,6063.63,79.99,TRADE
QLD1,2026/03/16 05:20:00,6125.35,85.83,TRADE
QLD1,2026/03/16 05:25:00,6164.65,92.75,TRADE
QLD1,2026/03/16 05:30:00,6157.87,85.83,TRADE
QLD1,2026/03/16 05:35:00,6198.44,75.83,TRADE
QLD1,2026/03/16 05:40:00,6209.73,76.12,TRADE
QLD1,2026/03/16 05:45:00,6245.69,84.73,TRADE
QLD1,2026/03/16 05:50:00,6303.34,85.83,TRADE
QLD1,2026/03/16 05:55:00,6272.61,85.83,TRADE
QLD1,2026/03/16 06:00:00,6308.7,91.90,TRADE
QLD1,2026/03/16 06:05:00,6385.69,93.16,TRADE
QLD1,2026/03/16 06:10:00,6383.73,95.68,TRADE
QLD1,2026/03/16 06:15:00,6474.72,97.04,TRADE
QLD1,2026/03/16 06:20:00,6467.7,97.09,TRADE
QLD1,2026/03/16 06:25:00,6500.24,96.55,TRADE
QLD1,2026/03/16 06:30:00,6488.14,95.28,TRADE
QLD1,2026/03/16 06:35:00,6530.26,91.30,TRADE
QLD1,2026/03/16 06:40:00,6502.66,77.53,TRADE
QLD1,2026/03/16 06:45:00,6486.52,72.75,TRADE
QLD1,2026/03/16 06:50:00,6464.81,68.24,TRADE
QLD1,2026/03/16 06:55:00,6460.46,58.03,TRADE
QLD1,2026/03/16 07:00:00,6444.63,51.93,TRADE
QLD1,2026/03/16 07:05:00,6457.13,54,TRADE
QLD1,2026/03/16 07:10:00,6368.62,52.40,TRADE
QLD1,2026/03/16 07:15:00,6404,50.99,TRADE
QLD1,2026/03/16 07:20:00,6401.96,48.96,TRADE
QLD1,2026/03/16 07:25:00,6339.49,22.81,TRADE
QLD1,2026/03/16 07:30:00,6316.79,21.73,TRADE
QLD1,2026/03/16 07:35:00,6261.99,10.09,TRADE
QLD1,2026/03/16 07:40:00,6286.63,21.73,TRADE
QLD1,2026/03/16 07:45:00,6244.75,22.71,TRADE
QLD1,2026/03/16 07:50:00,6141.52,22.71,TRADE
QLD1,2026/03/16 07:55:00,6119.71,47.62,TRADE
QLD1,2026/03/16 08:00:00,5985.53,21.73,TRADE
QLD1,2026/03/16 08:05:00,5972.27,21.73,TRADE
QLD1,2026/03/16 08:10:00,5910.89,51.04,TRADE
QLD1,2026/03/16 08:15:00,5860.95,34.75,TRADE
QLD1,2026/03/16 08:20:00,5773.43,20.20,TRADE
QLD1,2026/03/16 08:25:00,5755.04,12.04,TRADE
QLD1,2026/03/16 08:30:00,5691.15,22.71,TRADE
QLD1,2026/03/16 08:35:00,5722.39,20.20,TRADE
QLD1,2026/03/16 08:40:00,5676.35,27.88,TRADE
QLD1,2026/03/16 08:45:00,5680.03,22.71,TRADE
QLD1,2026/03/16 08:50:00,5619.83,20.20,TRADE
QLD1,2026/03/16 08:55:00,5571.05,0.73,TRADE
QLD1,2026/03/16 09:00:00,5563.67,5.30,TRADE
QLD1,2026/03/16 09:05:00,5599.38,0.73,TRADE
QLD1,2026/03/16 09:10:00,5584.89,26,TRADE
QLD1,2026/03/16 09:15:00,5588.12,5.30,TRADE
QLD1,2026/03/16 09:20:00,5605.33,20.20,TRADE
QLD1,2026/03/16 09:25:00,5615.91,22.81,TRADE
QLD1,2026/03/16 09:30:00,5600.3,10.19,TRADE
QLD1,2026/03/16 09:35:00,5657.22,22.58,TRADE
QLD1,2026/03/16 09:40:00,5719.2,33.78,TRADE
QLD1,2026/03/16 09:45:00,5680.36,34.40,TRADE
QLD1,2026/03/16 09:50:00,5740.62,44.95,TRADE
QLD1,2026/03/16 09:55:00,5580.07,37.93,TRADE
QLD1,2026/03/16 10:00:00,5547.67,35.06,TRADE
QLD1,2026/03/16 10:05:00,5579.98,33.87,TRADE
QLD1,2026/03/16 10:10:00,5549.58,34.75,TRADE
QLD1,2026/03/16 10:15:00,5546.92,22.73,TRADE
QLD1,2026/03/16 10:20:00,5519.17,23.97,TRADE
QLD1,2026/03/16 10:25:00,5523.52,34.75,TRADE
QLD1,2026/03/16 10:30:00,5506.45,44.95,TRADE
QLD1,2026/03/16 10:35:00,5463.53,34.68,TRADE
QLD1,2026/03/16 10:40:00,5479.58,22.71,TRADE
QLD1,2026/03/16 10:45:00,5525.42,20.20,TRADE
QLD1,2026/03/16 10:50:00,5556.18,23.97,TRADE
QLD1,2026/03/16 10:55:00,5622.06,20.20,TRADE
QLD1,2026/03/16 11:00:00,5682.11,22.63,TRADE
QLD1,2026/03/16 11:05:00,5587.18,22.81,TRADE
QLD1,2026/03/16 11:10:00,5693.28,33.19,TRADE
QLD1,2026/03/16 11:15:00,5598.85,22.71,TRADE
QLD1,2026/03/16 11:20:00,5547.78,22.71,TRADE
QLD1,2026/03/16 11:25:00,5592.04,30.81,TRADE
QLD1,2026/03/16 11:30:00,5525.18,33.69,TRADE
QLD1,2026/03/16 11:35:00,5595.61,34.05,TRADE
QLD1,2026/03/16 11:40:00,5556.52,36,TRADE
QLD1,2026/03/16 11:45:00,5524.51,37.67,TRADE
QLD1,2026/03/16 11:50:00,5460.9,34.75,TRADE
QLD1,2026/03/16 11:55:00,5485.57,33.76,TRADE
QLD1,2026/03/16 12:00:00,5428.43,34.75,TRADE
QLD1,2026/03/16 12:05:00,5495.53,34.17,TRADE
QLD1,2026/03/16 12:10:00,5491.98,35.30,TRADE
QLD1,2026/03/16 12:15:00,5559.61,35.36,TRADE
QLD1,2026/03/16 12:20:00,5517.9,35.12,TRADE
QLD1,2026/03/16 12:25:00,5621.61,37.93,TRADE
QLD1,2026/03/16 12:30:00,5553.47,44.95,TRADE
QLD1,2026/03/16 12:35:00,5537.46,34.67,TRADE
QLD1,2026/03/16 12:40:00,5585.94,37.93,TRADE
QLD1,2026/03/16 12:45:00,5535.89,44.95,TRADE
QLD1,2026/03/16 12:50:00,5593.17,53.93,TRADE
QLD1,2026/03/16 12:55:00,5555.03,53.93,TRADE
QLD1,2026/03/16 13:00:00,5572.11,53.62,TRADE
QLD1,2026/03/16 13:05:00,5578.85,52,TRADE
QLD1,2026/03/16 13:10:00,5643.18,52.75,TRADE
QLD1,2026/03/16 13:15:00,5666.45,54.63,TRADE
QLD1,2026/03/16 13:20:00,5631.41,54.99,TRADE
QLD1,2026/03/16 13:25:00,5745.05,65.72,TRADE
QLD1,2026/03/16 13:30:00,5778.88,51.04,TRADE
QLD1,2026/03/16 13:35:00,5766.62,54,TRADE
QLD1,2026/03/16 13:40:00,5829.88,54,TRADE
QLD1,2026/03/16 13:45:00,5906.63,56.75,TRADE
QLD1,2026/03/16 13:50:00,5941.67,64.91,TRADE
QLD1,2026/03/16 13:55:00,5975.41,56.75,TRADE
QLD1,2026/03/16 14:00:00,6032.7,64.91,TRADE
QLD1,2026/03/16 14:05:00,6010.47,54,TRADE
QLD1,2026/03/16 14:10:00,6067.39,65.72,TRADE
QLD1,2026/03/16 14:15:00,6014,44.95,TRADE
QLD1,2026/03/16 14:20:00,6058.18,52.75,TRADE
QLD1,2026/03/16 14:25:00,5883.19,37.93,TRADE
QLD1,2026/03/16 14:30:00,5835.44,34.75,TRADE
QLD1,2026/03/16 14:35:00,6072.49,-3.01,TRADE
QLD1,2026/03/16 14:40:00,6245.4,28.88,TRADE
QLD1,2026/03/16 14:45:00,6050.65,-3.01,TRADE
QLD1,2026/03/16 14:50:00,6325.34,0,TRADE
QLD1,2026/03/16 14:55:00,6219.2,-3.01,TRADE
QLD1,2026/03/16 15:00:00,6413.27,-3.01,TRADE
QLD1,2026/03/16 15:05:00,6425.73,65.72,TRADE
QLD1,2026/03/16 15:10:00,6404.71,65.72,TRADE
QLD1,2026/03/16 15:15:00,6139.58,37.93,TRADE
QLD1,2026/03/16 15:20:00,6230.79,24.99,TRADE
QLD1,2026/03/16 15:25:00,6239.08,24.99,TRADE
QLD1,2026/03/16 15:30:00,6266.57,24.99,TRADE
QLD1,2026/03/16 15:35:00,6313.34,65.72,TRADE
QLD1,2026/03/16 15:40:00,6621.74,65.72,TRADE
QLD1,2026/03/16 15:45:00,6851.16,77.95,TRADE
QLD1,2026/03/16 15:50:00,7002.81,118.67,TRADE
QLD1,2026/03/16 15:55:00,7139.32,135.51,TRADE
QLD1,2026/03/16 16:00:00,7167.17,118.73,TRADE
QLD1,2026/03/16 16:05:00,7236.36,74.71,TRADE
QLD1,2026/03/16 16:10:00,7190.63,92.59,TRADE
QLD1,2026/03/16 16:15:00,7209.02,111.11,TRADE
QLD1,2026/03/16 16:20:00,7287.63,111.11,TRADE
QLD1,2026/03/16 16:25:00,7287.97,79.99,TRADE
QLD1,2026/03/16 16:30:00,7453.8,111.11,TRADE
QLD1,2026/03/16 16:35:00,7447.5,118.73,TRADE
QLD1,2026/03/16 16:40:00,7513.7,116.35,TRADE
QLD1,2026/03/16 16:45:00,7450.26,111.11,TRADE
QLD1,2026/03/16 16:50:00,7656.23,115.94,TRADE
QLD1,2026/03/16 16:55:00,7727.46,118.73,TRADE
